Country,CountryCode,Region,IncomeGroup,Year,RPCO2Change,GDPChange,Recession
Jamaica,JAM,Latin America & Caribbean,Upper middle income,1992,-0.005138829,-0.140371019,1
Jamaica,JAM,Latin America & Caribbean,Upper middle income,1993,0.037545672,0.516303414,1
Jamaica,JAM,Latin America & Caribbean,Upper middle income,1994,0.023834681,-0.007177805,0
Jamaica,JAM,Latin America & Caribbean,Upper middle income,1995,0.119942854,0.194873114,0
Jamaica,JAM,Latin America & Caribbean,Upper middle income,1996,0.056055079,0.115828106,1
Jamaica,JAM,Latin America & Caribbean,Upper middle income,1997,0.039283634,0.125562198,0
Jamaica,JAM,Latin America & Caribbean,Upper middle income,1998,-0.037161805,0.036335365,0
Jamaica,JAM,Latin America & Caribbean,Upper middle income,1999,0.027249025,0.000951122,0
Jamaica,JAM,Latin America & Caribbean,Upper middle income,2000,0.035729593,0.00669032,0
Jamaica,JAM,Latin America & Caribbean,Upper middle income,2001,0.02544602,0.015648618,0
Jamaica,JAM,Latin America & Caribbean,Upper middle income,2002,-0.035348378,0.049900211,0
Jamaica,JAM,Latin America & Caribbean,Upper middle income,2003,0.04552574,-0.035655458,0
Jamaica,JAM,Latin America & Caribbean,Upper middle income,2004,-0.008703148,0.072773314,0
Jamaica,JAM,Latin America & Caribbean,Upper middle income,2005,-0.014912112,0.099040011,0
Jamaica,JAM,Latin America & Caribbean,Upper middle income,2006,0.111425782,0.055489345,0
Jamaica,JAM,Latin America & Caribbean,Upper middle income,2007,-0.071518008,0.067519676,0
Jamaica,JAM,Latin America & Caribbean,Upper middle income,2008,0.002828481,0.06582594,1
Jamaica,JAM,Latin America & Caribbean,Upper middle income,2009,-0.264002167,-0.120316311,1
Jamaica,JAM,Latin America & Caribbean,Upper middle income,2010,-0.032329198,0.085088235,0
Jamaica,JAM,Latin America & Caribbean,Upper middle income,2011,0.075327313,0.086609745,0
Jamaica,JAM,Latin America & Caribbean,Upper middle income,2012,-0.041520397,0.019247005,0
Jamaica,JAM,Latin America & Caribbean,Upper middle income,2013,0.07322438,-0.042358313,0
Jamaica,JAM,Latin America & Caribbean,Upper middle income,2014,-0.095747047,-0.031143663,0
Jamaica,JAM,Latin America & Caribbean,Upper middle income,2015,0.033530474,0.015249607,0
Jamaica,JAM,Latin America & Caribbean,Upper middle income,2016,0.025808093,-0.013074926,0
Jamaica,JAM,Latin America & Caribbean,Upper middle income,2017,-0.042240889,0.046630101,0
Jamaica,JAM,Latin America & Caribbean,Upper middle income,2018,0.027202917,0.056232528,1
Jamaica,JAM,Latin America & Caribbean,Upper middle income,2019,0.000565567,0.042588127,1
Jordan,JOR,Middle East & North Africa,Upper middle income,1966,0.113289506,0.016185165,0
Jordan,JOR,Middle East & North Africa,Upper middle income,1967,-0.106451397,-0.117925102,0
Jordan,JOR,Middle East & North Africa,Upper middle income,1968,0.064384425,-0.183448072,0
Jordan,JOR,Middle East & North Africa,Upper middle income,1969,0.168098874,0.155208449,0
Jordan,JOR,Middle East & North Africa,Upper middle income,1970,-0.114472549,-0.14016701,0
Jordan,JOR,Middle East & North Africa,Upper middle income,1971,0.063476901,0.008923303,0
Jordan,JOR,Middle East & North Africa,Upper middle income,1972,0.156648135,0.116541463,0
Jordan,JOR,Middle East & North Africa,Upper middle income,1973,0.149441001,0.15709719,0
Jordan,JOR,Middle East & North Africa,Upper middle income,1974,0.011700934,0.231418856,1
Jordan,JOR,Middle East & North Africa,Upper middle income,1975,0.118589137,0.106225988,1
Jordan,JOR,Middle East & North Africa,Upper middle income,1976,0.182947788,0.219808076,0
Jordan,JOR,Middle East & North Africa,Upper middle income,1977,0.071091926,0.195340387,0
Jordan,JOR,Middle East & North Africa,Upper middle income,1978,0.150102745,0.208937188,0
Jordan,JOR,Middle East & North Africa,Upper middle income,1979,0.041224895,0.221453863,0
Jordan,JOR,Middle East & North Africa,Upper middle income,1980,0.243304004,0.15746972,0
Jordan,JOR,Middle East & North Africa,Upper middle income,1981,0.240505216,0.081869829,0
Jordan,JOR,Middle East & North Africa,Upper middle income,1982,0.073903944,0.026394907,0
Jordan,JOR,Middle East & North Africa,Upper middle income,1983,0.166929547,0.00878967,0
Jordan,JOR,Middle East & North Africa,Upper middle income,1984,0.12971685,-0.031572068,1
Jordan,JOR,Middle East & North Africa,Upper middle income,1985,0.021176635,-0.034614002,1
Jordan,JOR,Middle East & North Africa,Upper middle income,1986,0.08829043,0.232863165,0
Jordan,JOR,Middle East & North Africa,Upper middle income,1987,0.037202953,0.016078308,0
Jordan,JOR,Middle East & North Africa,Upper middle income,1988,-0.034610387,-0.106413567,0
Jordan,JOR,Middle East & North Africa,Upper middle income,1989,-0.010598003,-0.355816798,0
Jordan,JOR,Middle East & North Africa,Upper middle income,1990,0.153980163,-0.060472642,1
Jordan,JOR,Middle East & North Africa,Upper middle income,1991,-0.054867045,-0.009752153,1
Jordan,JOR,Middle East & North Africa,Upper middle income,1992,0.210048362,0.155858142,1
Jordan,JOR,Middle East & North Africa,Upper middle income,1993,-0.017441692,-0.000790572,1
Jordan,JOR,Middle East & North Africa,Upper middle income,1994,0.125310853,0.060040672,0
Jordan,JOR,Middle East & North Africa,Upper middle income,1995,-0.003151293,0.036558385,0
Jordan,JOR,Middle East & North Africa,Upper middle income,1996,0.046843405,-0.001472044,1
Jordan,JOR,Middle East & North Africa,Upper middle income,1997,0.01787664,0.020918959,0
Jordan,JOR,Middle East & North Africa,Upper middle income,1998,0.012666558,0.070851925,0
Jordan,JOR,Middle East & North Africa,Upper middle income,1999,0.000948297,0.011956625,0
Jordan,JOR,Middle East & North Africa,Upper middle income,2000,0.065519773,0.019813827,0
Jordan,JOR,Middle East & North Africa,Upper middle income,2001,0.027003684,0.04161747,0
Jordan,JOR,Middle East & North Africa,Upper middle income,2002,0.051899703,0.047489504,0
Jordan,JOR,Middle East & North Africa,Upper middle income,2003,0.034186416,0.041177167,0
Jordan,JOR,Middle East & North Africa,Upper middle income,2004,0.099366696,0.089913491,0
Jordan,JOR,Middle East & North Africa,Upper middle income,2005,0.094625632,0.067694897,0
Jordan,JOR,Middle East & North Africa,Upper middle income,2006,0.004469689,0.150973752,0
Jordan,JOR,Middle East & North Africa,Upper middle income,2007,0.044310002,0.088479375,0
Jordan,JOR,Middle East & North Africa,Upper middle income,2008,-0.033544692,0.263357688,1
Jordan,JOR,Middle East & North Africa,Upper middle income,2009,0.02984586,0.030072557,1
Jordan,JOR,Middle East & North Africa,Upper middle income,2010,-0.033835079,0.049710891,0
Jordan,JOR,Middle East & North Africa,Upper middle income,2011,0.030533349,0.031072319,0
Jordan,JOR,Middle East & North Africa,Upper middle income,2012,0.120945388,0.014834796,0
Jordan,JOR,Middle East & North Africa,Upper middle income,2013,-2.28026E-05,0.034231364,0
Jordan,JOR,Middle East & North Africa,Upper middle income,2014,0.087405585,0.021546841,0
Jordan,JOR,Middle East & North Africa,Upper middle income,2015,-0.024094967,0.008044007,0
Jordan,JOR,Middle East & North Africa,Upper middle income,2016,-0.050482665,0.002997289,0
Jordan,JOR,Middle East & North Africa,Upper middle income,2017,0.061386569,0.01384245,0
Jordan,JOR,Middle East & North Africa,Upper middle income,2018,-0.021338361,0.018367874,1
Jordan,JOR,Middle East & North Africa,Upper middle income,2019,0.04605156,0.021638311,1
Japan,JPN,East Asia & Pacific,High income,1962,0.035636488,0.124299505,0
Japan,JPN,East Asia & Pacific,High income,1963,0.109166665,0.132924939,0
Japan,JPN,East Asia & Pacific,High income,1964,0.104839634,0.164083808,0
Japan,JPN,East Asia & Pacific,High income,1965,0.076848062,0.100662605,0
Japan,JPN,East Asia & Pacific,High income,1966,0.084803058,0.150826689,0
Japan,JPN,East Asia & Pacific,High income,1967,0.167115394,0.160987318,0
Japan,JPN,East Asia & Pacific,High income,1968,0.148383451,0.180412385,0
Japan,JPN,East Asia & Pacific,High income,1969,0.162485898,0.150610498,0
Japan,JPN,East Asia & Pacific,High income,1970,0.175665922,0.220754957,0
Japan,JPN,East Asia & Pacific,High income,1971,0.037217006,0.115097426,0
Japan,JPN,East Asia & Pacific,High income,1972,0.069834253,0.305871653,0
Japan,JPN,East Asia & Pacific,High income,1973,0.072867098,0.347416425,0
Japan,JPN,East Asia & Pacific,High income,1974,4.4976E-05,0.089043867,1
Japan,JPN,East Asia & Pacific,High income,1975,-0.050087547,0.070121285,1
Japan,JPN,East Asia & Pacific,High income,1976,0.044482964,0.11561981,0
Japan,JPN,East Asia & Pacific,High income,1977,0.028764232,0.218934831,0
Japan,JPN,East Asia & Pacific,High income,1978,-0.033911226,0.39238308,0
Japan,JPN,East Asia & Pacific,High income,1979,0.057100677,0.032112631,0
Japan,JPN,East Asia & Pacific,High income,1980,-0.008606475,0.03956488,0
Japan,JPN,East Asia & Pacific,High income,1981,-0.019085121,0.09465477,0
Japan,JPN,East Asia & Pacific,High income,1982,-0.031750591,-0.075589695,0
Japan,JPN,East Asia & Pacific,High income,1983,-0.018384269,0.088461365,0
Japan,JPN,East Asia & Pacific,High income,1984,0.063752822,0.053663038,1
Japan,JPN,East Asia & Pacific,High income,1985,-0.026325725,0.054600894,1
Japan,JPN,East Asia & Pacific,High income,1986,-0.000154301,0.47711452,0
Japan,JPN,East Asia & Pacific,High income,1987,-0.010665169,0.212332247,0
Japan,JPN,East Asia & Pacific,High income,1988,0.091890606,0.207594596,0
Japan,JPN,East Asia & Pacific,High income,1989,0.036751814,-0.009522446,0
Japan,JPN,East Asia & Pacific,High income,1990,0.133805015,0.022006249,1
Japan,JPN,East Asia & Pacific,High income,1991,0.01007813,0.140606718,1
Japan,JPN,East Asia & Pacific,High income,1992,0.008268227,0.087796156,1
Japan,JPN,East Asia & Pacific,High income,1993,-0.006012162,0.136705123,1
Japan,JPN,East Asia & Pacific,High income,1994,0.046833801,0.097932707,0
Japan,JPN,East Asia & Pacific,High income,1995,0.010069772,0.106237669,0
Japan,JPN,East Asia & Pacific,High income,1996,0.009629115,-0.115179539,1
Japan,JPN,East Asia & Pacific,High income,1997,-0.005396366,-0.088852246,0
Japan,JPN,East Asia & Pacific,High income,1998,-0.03188124,-0.08905765,0
Japan,JPN,East Asia & Pacific,High income,1999,0.030362114,0.129261169,0
Japan,JPN,East Asia & Pacific,High income,2000,0.018380574,0.069545498,0
Japan,JPN,East Asia & Pacific,High income,2001,-0.011569183,-0.121602052,0
Japan,JPN,East Asia & Pacific,High income,2002,0.023389586,-0.04600525,0
Japan,JPN,East Asia & Pacific,High income,2003,0.006400561,0.078014588,0
Japan,JPN,East Asia & Pacific,High income,2004,-0.003704522,0.082748192,0
Japan,JPN,East Asia & Pacific,High income,2005,0.005600086,-0.01249906,0
Japan,JPN,East Asia & Pacific,High income,2006,-0.018005161,-0.047925106,0
Japan,JPN,East Asia & Pacific,High income,2007,0.028177197,-0.004480459,0
Japan,JPN,East Asia & Pacific,High income,2008,-0.054213776,0.115210286,1
Japan,JPN,East Asia & Pacific,High income,2009,-0.056223008,0.03853343,1
Japan,JPN,East Asia & Pacific,High income,2010,0.044227226,0.089401176,0
Japan,JPN,East Asia & Pacific,High income,2011,0.041255142,0.082240215,0
Japan,JPN,East Asia & Pacific,High income,2012,0.032652419,0.009040845,0
Japan,JPN,East Asia & Pacific,High income,2013,0.007101207,-0.167663504,0
Japan,JPN,East Asia & Pacific,High income,2014,-0.039288765,-0.057967306,0
Japan,JPN,East Asia & Pacific,High income,2015,-0.031882054,-0.094069734,0
Japan,JPN,East Asia & Pacific,High income,2016,-0.016040724,0.122734637,0
Japan,JPN,East Asia & Pacific,High income,2017,-0.012887291,-0.009682389,0
Japan,JPN,East Asia & Pacific,High income,2018,-0.043761169,0.020135,1
Japan,JPN,East Asia & Pacific,High income,2019,-0.02555594,0.027769984,1
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,1991,-0.033685889,-0.081930912,1
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,1992,-0.091998039,0.001731582,1
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,1993,-0.110850328,-0.053885754,1
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,1994,-0.152945347,-0.078927763,0
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,1995,-0.041046367,-0.024299057,0
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,1996,-0.082284388,0.048201313,1
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,1997,-0.048742706,0.070527408,0
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,1998,-0.032338694,0.016002265,0
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,1999,-0.169978408,-0.230535706,0
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,2000,0.190502141,0.087502147,0
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,2001,-0.039206807,0.213121178,0
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,2002,0.125103482,0.112080394,0
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,2003,0.111753393,0.247337586,0
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,2004,0.05426558,0.389804541,0
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,2005,0.073485787,0.312074008,0
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,2006,0.095504768,0.403124964,0
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,2007,0.028476334,0.279659452,0
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,2008,0.004979894,0.257280037,1
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,2009,-0.021609568,-0.158375666,1
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,2010,0.119347984,0.265904499,0
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,2011,-0.040836406,0.282621352,0
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,2012,0.02534462,0.064698124,0
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,2013,0.031598748,0.121415047,0
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,2014,0.095181226,-0.077992931,0
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,2015,0.035162803,-0.179311475,0
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,2016,-0.00054316,-0.266006158,0
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,2017,0.067627322,0.198674129,0
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,2018,0.038063868,0.061099227,1
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,2019,-0.018300051,-2.15059E-05,1
French Polynesia,PYF,East Asia & Pacific,High income,1966,0.434782609,0.180222523,0
French Polynesia,PYF,East Asia & Pacific,High income,1967,0.151515152,-0.00891,0
French Polynesia,PYF,East Asia & Pacific,High income,1968,0.105263158,0.136653131,0
French Polynesia,PYF,East Asia & Pacific,High income,1969,0.047619048,-0.094596891,0
French Polynesia,PYF,East Asia & Pacific,High income,1970,0.204545455,0.010879601,0
French Polynesia,PYF,East Asia & Pacific,High income,1971,0.169811321,0.12792594,0
French Polynesia,PYF,East Asia & Pacific,High income,1972,-0.048387097,0.060906508,0
French Polynesia,PYF,East Asia & Pacific,High income,1973,-0.033898305,0.278145038,0
French Polynesia,PYF,East Asia & Pacific,High income,1974,0.035087719,0.244294426,1
French Polynesia,PYF,East Asia & Pacific,High income,1975,-0.016949153,0.202246758,1
French Polynesia,PYF,East Asia & Pacific,High income,1976,0.24137931,0.027016104,0
French Polynesia,PYF,East Asia & Pacific,High income,1977,0.041666667,0.049553793,0
French Polynesia,PYF,East Asia & Pacific,High income,1978,0.133333333,0.229213799,0
French Polynesia,PYF,East Asia & Pacific,High income,1979,-0.094117647,0.172034271,0
French Polynesia,PYF,East Asia & Pacific,High income,1980,0.038961039,0.087735979,0
French Polynesia,PYF,East Asia & Pacific,High income,1981,0.125,-0.088005012,0
French Polynesia,PYF,East Asia & Pacific,High income,1982,0.022222222,-0.024164118,0
French Polynesia,PYF,East Asia & Pacific,High income,1983,0.25,0.008869527,0
French Polynesia,PYF,East Asia & Pacific,High income,1984,0.095652174,0.003506471,1
French Polynesia,PYF,East Asia & Pacific,High income,1985,0.277777778,0.06349486,1
French Polynesia,PYF,East Asia & Pacific,High income,1986,0.031055901,0.486753687,0
French Polynesia,PYF,East Asia & Pacific,High income,1987,0.006024096,0.076779308,0
French Polynesia,PYF,East Asia & Pacific,High income,1988,-0.05988024,0.030861539,0
French Polynesia,PYF,East Asia & Pacific,High income,1989,-0.057324841,-0.04133558,0
French Polynesia,PYF,East Asia & Pacific,High income,1990,-0.189189189,0.181395363,1
French Polynesia,PYF,East Asia & Pacific,High income,1991,-0.008333333,0.007820907,1
French Polynesia,PYF,East Asia & Pacific,High income,1992,-0.042016807,0.070524465,1
French Polynesia,PYF,East Asia & Pacific,High income,1993,0.026315789,0.021584665,1
French Polynesia,PYF,East Asia & Pacific,High income,1994,0.034188034,-0.062465965,0
French Polynesia,PYF,East Asia & Pacific,High income,1995,-0.024793388,0.110541199,0
French Polynesia,PYF,East Asia & Pacific,High income,1996,0.008474576,-0.025938139,1
French Polynesia,PYF,East Asia & Pacific,High income,1997,0.042016807,-0.116084913,0
French Polynesia,PYF,East Asia & Pacific,High income,1998,-0.008064516,0.03684026,0
French Polynesia,PYF,East Asia & Pacific,High income,1999,0.105691057,-0.014013945,0
French Polynesia,PYF,East Asia & Pacific,High income,2000,0.147058824,-0.10888255,0
French Polynesia,PYF,East Asia & Pacific,High income,2001,0.192307692,-1,0
Kuwait,KWT,Middle East & North Africa,High income,1966,-0.007557718,0.028756477,0
Kuwait,KWT,Middle East & North Africa,High income,1967,-0.276236178,-0.074452118,0
Kuwait,KWT,Middle East & North Africa,High income,1968,-0.117901413,-0.005444881,0
Kuwait,KWT,Middle East & North Africa,High income,1969,0.195588235,-0.044690274,0
Kuwait,KWT,Middle East & North Africa,High income,1970,-0.066694,-0.039608101,0
Kuwait,KWT,Middle East & North Africa,High income,1971,0.083760433,0.258554692,0
Kuwait,KWT,Middle East & North Africa,High income,1972,0.018240778,0.07537365,0
Kuwait,KWT,Middle East & North Africa,High income,1973,-0.122744161,0.142948509,0
Kuwait,KWT,Middle East & North Africa,High income,1974,-0.202730504,1.264250685,1
Kuwait,KWT,Middle East & North Africa,High income,1975,-0.129405708,-0.12965695,1
Kuwait,KWT,Middle East & North Africa,High income,1976,0.097737772,0.027598882,0
Kuwait,KWT,Middle East & North Africa,High income,1977,-0.067987141,0.013266515,0
Kuwait,KWT,Middle East & North Africa,High income,1978,0.219177821,0.033433627,0
Kuwait,KWT,Middle East & North Africa,High income,1979,-0.159448883,0.50772188,0
Kuwait,KWT,Middle East & North Africa,High income,1980,0.396450073,0.095914963,0
Kuwait,KWT,Middle East & North Africa,High income,1981,0.021264021,-0.168020457,0
Kuwait,KWT,Middle East & North Africa,High income,1982,-0.161074147,-0.177854019,0
Kuwait,KWT,Middle East & North Africa,High income,1983,0.021381416,-0.075352613,0
Kuwait,KWT,Middle East & North Africa,High income,1984,0.313075333,-0.007641989,1
Kuwait,KWT,Middle East & North Africa,High income,1985,0.02775062,-0.059078036,1
Kuwait,KWT,Middle East & North Africa,High income,1986,0.211904125,-0.209260173,0
Kuwait,KWT,Middle East & North Africa,High income,1987,-0.109349362,0.180544445,0
Kuwait,KWT,Middle East & North Africa,High income,1988,0.046123384,-0.118438207,0
Kuwait,KWT,Middle East & North Africa,High income,1989,0.089764632,0.142408273,0
Kuwait,KWT,Middle East & North Africa,High income,1990,0.056863725,-0.242961796,1
Kuwait,KWT,Middle East & North Africa,High income,1991,-0.605471855,-0.383761446,1
Kuwait,KWT,Middle East & North Africa,High income,1992,0.987666467,-1,1
Kuwait,KWT,Middle East & North Africa,High income,1996,-0.085646978,0.143291571,1
Kuwait,KWT,Middle East & North Africa,High income,1997,0.095305734,-0.083143447,0
Kuwait,KWT,Middle East & North Africa,High income,1998,-0.056887234,-0.201854104,0
Kuwait,KWT,Middle East & North Africa,High income,1999,0.04386329,0.089579479,0
Kuwait,KWT,Middle East & North Africa,High income,2000,-0.008140172,0.194698099,0
Kuwait,KWT,Middle East & North Africa,High income,2001,0.076813084,-0.100496899,0
Kuwait,KWT,Middle East & North Africa,High income,2002,0.008613982,0.075910948,0
Kuwait,KWT,Middle East & North Africa,High income,2003,0.02833888,0.241060938,0
Kuwait,KWT,Middle East & North Africa,High income,2004,0.058450629,0.219580389,0
Kuwait,KWT,Middle East & North Africa,High income,2005,0.127694043,0.317613084,0
Kuwait,KWT,Middle East & North Africa,High income,2006,0.031231744,0.202027466,0
Kuwait,KWT,Middle East & North Africa,High income,2007,0.020243935,0.07014526,0
Kuwait,KWT,Middle East & North Africa,High income,2008,0.099145393,0.212149224,1
Kuwait,KWT,Middle East & North Africa,High income,2009,0.056582761,-0.32315153,1
Kuwait,KWT,Middle East & North Africa,High income,2010,0.026649416,0.027044206,0
Kuwait,KWT,Middle East & North Africa,High income,2011,-0.033712568,0.260623251,0
Kuwait,KWT,Middle East & North Africa,High income,2012,0.16009657,0.068831944,0
Kuwait,KWT,Middle East & North Africa,High income,2013,-0.064854949,-0.049846332,0
Kuwait,KWT,Middle East & North Africa,High income,2014,-0.027242242,-0.107836024,0
Kuwait,KWT,Middle East & North Africa,High income,2015,0.057468753,-0.322107156,0
Kuwait,KWT,Middle East & North Africa,High income,2016,0.055154255,-0.074204806,0
Kuwait,KWT,Middle East & North Africa,High income,2017,0.031599181,0.076171288,0
Kuwait,KWT,Middle East & North Africa,High income,2018,-0.005405787,0.142305968,1
Kuwait,KWT,Middle East & North Africa,High income,2019,0.031803467,-0.058654793,1
Lebanon,LBN,Middle East & North Africa,Upper middle income,1989,0.051066212,-0.192294965,0
Lebanon,LBN,Middle East & North Africa,Upper middle income,1990,0.019048297,0.015788858,1
Lebanon,LBN,Middle East & North Africa,Upper middle income,1991,0.03139531,0.58532396,1
Lebanon,LBN,Middle East & North Africa,Upper middle income,1992,0.198656985,0.183311807,1
Lebanon,LBN,Middle East & North Africa,Upper middle income,1993,0.064567078,0.287883482,1
Lebanon,LBN,Middle East & North Africa,Upper middle income,1994,0.072991827,0.152852366,0
Lebanon,LBN,Middle East & North Africa,Upper middle income,1995,0.102939611,0.177560943,0
Lebanon,LBN,Middle East & North Africa,Upper middle income,1996,0.040645004,0.141604104,1
Lebanon,LBN,Middle East & North Africa,Upper middle income,1997,0.184020646,0.135572497,0
Lebanon,LBN,Middle East & North Africa,Upper middle income,1998,0.078600234,0.08452509,0
Lebanon,LBN,Middle East & North Africa,Upper middle income,1999,0.008762067,-0.006252887,0
Lebanon,LBN,Middle East & North Africa,Upper middle income,2000,-0.058595553,-0.032053888,0
Lebanon,LBN,Middle East & North Africa,Upper middle income,2001,0.06078016,-0.015417581,0
Lebanon,LBN,Middle East & North Africa,Upper middle income,2002,-0.009860599,0.035517587,0
Lebanon,LBN,Middle East & North Africa,Upper middle income,2003,0.140546079,-0.000670133,0
Lebanon,LBN,Middle East & North Africa,Upper middle income,2004,-0.07121794,0.01188684,0
Lebanon,LBN,Middle East & North Africa,Upper middle income,2005,-0.032198143,-0.012024744,0
Lebanon,LBN,Middle East & North Africa,Upper middle income,2006,-0.111785861,0.011312154,0
Lebanon,LBN,Middle East & North Africa,Upper middle income,2007,-0.070476305,0.125557336,0
Lebanon,LBN,Middle East & North Africa,Upper middle income,2008,0.266853185,0.17349689,1
Lebanon,LBN,Middle East & North Africa,Upper middle income,2009,0.203160573,0.203494281,1
Lebanon,LBN,Middle East & North Africa,Upper middle income,2010,-0.045842754,0.055295058,0
Lebanon,LBN,Middle East & North Africa,Upper middle income,2011,0.013350498,-0.011184591,0
Lebanon,LBN,Middle East & North Africa,Upper middle income,2012,0.102028619,0.035943446,0
Lebanon,LBN,Middle East & North Africa,Upper middle income,2013,-0.007534822,-0.002467068,0
Lebanon,LBN,Middle East & North Africa,Upper middle income,2014,0.072975318,-0.03086899,0
Lebanon,LBN,Middle East & North Africa,Upper middle income,2015,0.083641383,-0.005426227,0
Lebanon,LBN,Middle East & North Africa,Upper middle income,2016,0.028426819,-0.001917385,0
Lebanon,LBN,Middle East & North Africa,Upper middle income,2017,0.054069571,0.022449539,0
Lebanon,LBN,Middle East & North Africa,Upper middle income,2018,-0.013241826,0.028665491,1
Lebanon,LBN,Middle East & North Africa,Upper middle income,2019,0.023095594,-0.054968145,1
Libya,LBY,Middle East & North Africa,Upper middle income,1991,0.167232118,0.080815698,1
Libya,LBY,Middle East & North Africa,Upper middle income,1992,-0.131259867,0.03467704,1
Libya,LBY,Middle East & North Africa,Upper middle income,1993,0.045482707,-0.11500306,1
Libya,LBY,Middle East & North Africa,Upper middle income,1994,0.130306726,-0.086011259,0
Libya,LBY,Middle East & North Africa,Upper middle income,1995,0.044295949,-0.124042373,0
Libya,LBY,Middle East & North Africa,Upper middle income,1996,-0.041458522,0.072686544,1
Libya,LBY,Middle East & North Africa,Upper middle income,1997,0.020771767,0.083313043,0
Libya,LBY,Middle East & North Africa,Upper middle income,1998,0.010119101,-0.1258004,0
Libya,LBY,Middle East & North Africa,Upper middle income,1999,-0.018946219,0.30045112,0
Libya,LBY,Middle East & North Africa,Upper middle income,2000,0.056195583,0.047476135,0
Libya,LBY,Middle East & North Africa,Upper middle income,2001,0.020960532,-0.122681107,0
Libya,LBY,Middle East & North Africa,Upper middle income,2002,-0.006312979,-0.409071468,0
Libya,LBY,Middle East & North Africa,Upper middle income,2003,0.027569439,0.261972171,0
Libya,LBY,Middle East & North Africa,Upper middle income,2004,0.024084159,0.24126243,0
Libya,LBY,Middle East & North Africa,Upper middle income,2005,0.034839995,0.407270565,0
Libya,LBY,Middle East & North Africa,Upper middle income,2006,0.018763879,0.143739354,0
Libya,LBY,Middle East & North Africa,Upper middle income,2007,-0.063163481,0.210342722,0
Libya,LBY,Middle East & North Africa,Upper middle income,2008,0.121640917,0.27277281,1
Libya,LBY,Middle East & North Africa,Upper middle income,2009,0.033503543,-0.285575383,1
Libya,LBY,Middle East & North Africa,Upper middle income,2010,0.068642769,0.174157441,0
Libya,LBY,Middle East & North Africa,Upper middle income,2011,-0.357599014,-0.539636956,0
Libya,LBY,Middle East & North Africa,Upper middle income,2012,0.334757652,1.345131658,0
Libya,LBY,Middle East & North Africa,Upper middle income,2013,0.055912864,-0.204332776,0
Libya,LBY,Middle East & North Africa,Upper middle income,2014,0.054613317,-0.376009106,0
Libya,LBY,Middle East & North Africa,Upper middle income,2015,-0.12879903,-0.329213031,0
Libya,LBY,Middle East & North Africa,Upper middle income,2016,-0.157445822,-0.069785723,0
Libya,LBY,Middle East & North Africa,Upper middle income,2017,0.020780761,0.426622363,0
Libya,LBY,Middle East & North Africa,Upper middle income,2018,0.033765893,0.368340259,1
Libya,LBY,Middle East & North Africa,Upper middle income,2019,0.027027239,-0.024269394,1
Liechtenstein,LIE,Europe & Central Asia,High income,1991,0.036980821,0.030850753,1
Liechtenstein,LIE,Europe & Central Asia,High income,1992,0.003014647,0.084424498,1
Liechtenstein,LIE,Europe & Central Asia,High income,1993,0.039062953,0.011250598,1
Liechtenstein,LIE,Europe & Central Asia,High income,1994,-0.064748503,0.147113986,0
Liechtenstein,LIE,Europe & Central Asia,High income,1995,0.015369775,0.228240641,0
Liechtenstein,LIE,Europe & Central Asia,High income,1996,0.008614104,0.015725467,1
Liechtenstein,LIE,Europe & Central Asia,High income,1997,0.060264422,-0.096016124,0
Liechtenstein,LIE,Europe & Central Asia,High income,1998,0.049741037,0.062824465,0
Liechtenstein,LIE,Europe & Central Asia,High income,1999,-0.011660625,0.059309351,0
Liechtenstein,LIE,Europe & Central Asia,High income,2000,-0.042840749,-0.079254996,0
Liechtenstein,LIE,Europe & Central Asia,High income,2001,-0.010094349,-0.007834621,0
Liechtenstein,LIE,Europe & Central Asia,High income,2002,0.024908578,0.068567262,0
