Country Name,Country Code,Region,IncomeGroup,Year,Annual CO2 growth (abs),GDP Change
Grenada,GRD,Latin America & Caribbean,Upper middle income,1990,0.003664,0.046695722
Grenada,GRD,Latin America & Caribbean,Upper middle income,1991,0.003664,0.080032394
Grenada,GRD,Latin America & Caribbean,Upper middle income,1992,0.007328,0.02378034
Grenada,GRD,Latin America & Caribbean,Upper middle income,1993,0.003664,-0.011952564
Grenada,GRD,Latin America & Caribbean,Upper middle income,1996,0.003664,0.064729847
Grenada,GRD,Latin America & Caribbean,Upper middle income,2008,0.014656,0.085950218
Grenada,GRD,Latin America & Caribbean,Upper middle income,2009,,-0.069164577
Grenada,GRD,Latin America & Caribbean,Upper middle income,2018,0.000133,0.03280605
Grenada,GRD,Latin America & Caribbean,Upper middle income,2019,0.009354,0.030780834
Guatemala,GTM,Latin America & Caribbean,Upper middle income,1974,0.131904,0.202653948
Guatemala,GTM,Latin America & Caribbean,Upper middle income,1975,0.454009,0.127477912
Guatemala,GTM,Latin America & Caribbean,Upper middle income,1984,0.241156,0.018129613
Guatemala,GTM,Latin America & Caribbean,Upper middle income,1985,0.095788,-0.001313431
Guatemala,GTM,Latin America & Caribbean,Upper middle income,1990,0.782007,-0.114966968
Guatemala,GTM,Latin America & Caribbean,Upper middle income,1991,-0.018102,0.196908356
Guatemala,GTM,Latin America & Caribbean,Upper middle income,1992,0.965851,0.081252818
Guatemala,GTM,Latin America & Caribbean,Upper middle income,1993,-0.34074,0.064363349
Guatemala,GTM,Latin America & Caribbean,Upper middle income,1996,-0.508962,0.044167816
Guatemala,GTM,Latin America & Caribbean,Upper middle income,2008,-1.251446,0.125354108
Guatemala,GTM,Latin America & Caribbean,Upper middle income,2009,0.548902,-0.053811383
Guatemala,GTM,Latin America & Caribbean,Upper middle income,2018,2.197018,0.004816719
Guatemala,GTM,Latin America & Caribbean,Upper middle income,2019,1.102104,0.032885407
Guinea,GIN,Sub-Saharan Africa,Low income,1990,-0.040304,0.064557814
Guinea,GIN,Sub-Saharan Africa,Low income,1991,0.021984,0.099004179
Guinea,GIN,Sub-Saharan Africa,Low income,1992,0.032976,0.060089836
Guinea,GIN,Sub-Saharan Africa,Low income,1993,0.029312,-0.027910083
Guinea,GIN,Sub-Saharan Africa,Low income,1996,0.069616,0.020205168
Guinea,GIN,Sub-Saharan Africa,Low income,2008,0.029312,0.083491977
Guinea,GIN,Sub-Saharan Africa,Low income,2009,0.113584,-0.057350654
Guinea,GIN,Sub-Saharan Africa,Low income,2018,0.15221,0.026912906
Guinea,GIN,Sub-Saharan Africa,Low income,2019,0.12129,0.095880187
Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,1974,-0.007328,0.088411901
Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,1975,0.010992,0.0913927
Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,1984,0.01832,-0.174388107
Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,1985,0.010992,0.013953103
Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,1990,-0.058624,0.119394005
Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,1991,0.003664,0.030536452
Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,1992,0.003664,-0.139607717
Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,1993,0.003664,0.023548228
Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,1996,,0.043715603
Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,2008,-0.003664,0.215247437
Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,2009,0.007328,-0.067635609
Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,2018,0.015492,0.053889335
Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,2019,0.012345,-0.104136947
Guyana,GUY,Latin America & Caribbean,Upper middle income,1974,-0.249152,0.398122019
Guyana,GUY,Latin America & Caribbean,Upper middle income,1975,0.271136,0.127971683
Guyana,GUY,Latin America & Caribbean,Upper middle income,1984,0.157552,-0.101355468
Guyana,GUY,Latin America & Caribbean,Upper middle income,1985,0.014656,0.042667607
Guyana,GUY,Latin America & Caribbean,Upper middle income,1990,-0.05496,0.047441232
Guyana,GUY,Latin America & Caribbean,Upper middle income,1991,-0.021984,-0.122533405
Guyana,GUY,Latin America & Caribbean,Upper middle income,1992,-0.065952,0.065933653
Guyana,GUY,Latin America & Caribbean,Upper middle income,1993,0.003664,0.206629343
Guyana,GUY,Latin America & Caribbean,Upper middle income,1996,0.084272,0.135513956
Guyana,GUY,Latin America & Caribbean,Upper middle income,2008,-0.07328,0.107226072
Guyana,GUY,Latin America & Caribbean,Upper middle income,2009,0.20152,0.045173318
Guyana,GUY,Latin America & Caribbean,Upper middle income,2018,0.024309,0.003414316
Guyana,GUY,Latin America & Caribbean,Upper middle income,2019,0.04777,0.075456542
Haiti,HTI,Latin America & Caribbean,Low income,1974,0.051177,0.190629224
Haiti,HTI,Latin America & Caribbean,Low income,1975,0.010933,0.183669142
Haiti,HTI,Latin America & Caribbean,Low income,1984,0.017123,0.09279086
Haiti,HTI,Latin America & Caribbean,Low income,1985,0.026369,0.081482952
Haiti,HTI,Latin America & Caribbean,Low income,1990,-0.028762,0.109048236
Haiti,HTI,Latin America & Caribbean,Low income,1991,-0.018226,0.099853244
Haiti,HTI,Latin America & Caribbean,Low income,1992,-0.088247,-0.362703155
Haiti,HTI,Latin America & Caribbean,Low income,1993,-0.202424,-0.183605257
Haiti,HTI,Latin America & Caribbean,Low income,1996,0.142896,0.014772685
Haiti,HTI,Latin America & Caribbean,Low income,2008,0.004768,0.097430318
Haiti,HTI,Latin America & Caribbean,Low income,2009,-0.128818,0.068273119
Haiti,HTI,Latin America & Caribbean,Low income,2018,0.094993,0.109030811
Haiti,HTI,Latin America & Caribbean,Low income,2019,-0.086114,-0.113464055
Honduras,HND,Latin America & Caribbean,Lower middle income,1974,0.047721,0.100253673
Honduras,HND,Latin America & Caribbean,Lower middle income,1975,0.109593,0.054120855
Honduras,HND,Latin America & Caribbean,Lower middle income,1984,-0.018826,0.065331516
Honduras,HND,Latin America & Caribbean,Lower middle income,1985,-0.074091,0.042132827
Honduras,HND,Latin America & Caribbean,Lower middle income,1990,-0.262906,-0.11947328
Honduras,HND,Latin America & Caribbean,Lower middle income,1991,0.022387,-0.082263642
Honduras,HND,Latin America & Caribbean,Lower middle income,1992,0.248102,0.033843773
Honduras,HND,Latin America & Caribbean,Lower middle income,1993,0.141182,-0.031094907
Honduras,HND,Latin America & Caribbean,Lower middle income,1996,0.056936,-0.052284996
Honduras,HND,Latin America & Caribbean,Lower middle income,2008,-0.080677,0.098737079
Honduras,HND,Latin America & Caribbean,Lower middle income,2009,-0.444957,0.028949421
Honduras,HND,Latin America & Caribbean,Lower middle income,2018,0.571636,0.021212155
Honduras,HND,Latin America & Caribbean,Lower middle income,2019,0.457711,0.027590422
Hungary,HUN,Europe & Central Asia,High income,1992,-7.368577,0.114870992
Hungary,HUN,Europe & Central Asia,High income,1993,1.21682,0.037182856
Hungary,HUN,Europe & Central Asia,High income,1996,1.566746,0.006748265
Hungary,HUN,Europe & Central Asia,High income,2008,-1.157811,0.131799579
Hungary,HUN,Europe & Central Asia,High income,2009,-5.755849,-0.171834631
Hungary,HUN,Europe & Central Asia,High income,2018,-0.056356,0.123534911
Hungary,HUN,Europe & Central Asia,High income,2019,-0.527484,0.01959967
Iceland,ISL,Europe & Central Asia,High income,1974,-0.011711,0.294851707
Iceland,ISL,Europe & Central Asia,High income,1975,-0.125149,-0.083285517
Iceland,ISL,Europe & Central Asia,High income,1984,0.267126,0.02465178
Iceland,ISL,Europe & Central Asia,High income,1985,-0.187198,0.033583824
Iceland,ISL,Europe & Central Asia,High income,1990,0.352997,0.131520132
Iceland,ISL,Europe & Central Asia,High income,1991,-0.119393,0.055862884
Iceland,ISL,Europe & Central Asia,High income,1992,0.145857,0.011986908
Iceland,ISL,Europe & Central Asia,High income,1993,0.157895,-0.130675539
Iceland,ISL,Europe & Central Asia,High income,1996,0.055342,0.036974756
Iceland,ISL,Europe & Central Asia,High income,2008,0.312843,-0.183109568
Iceland,ISL,Europe & Central Asia,High income,2009,-0.084761,-0.267264939
Iceland,ISL,Europe & Central Asia,High income,2018,0.059656,0.023246994
Iceland,ISL,Europe & Central Asia,High income,2019,-0.352872,-0.082554175
India,IND,South Asia,Lower middle income,1974,6.772901,0.137012121
India,IND,South Asia,Lower middle income,1975,18.385538,-0.03328849
India,IND,South Asia,Lower middle income,1984,9.358652,-0.050028314
India,IND,South Asia,Lower middle income,1985,36.073773,0.071447352
India,IND,South Asia,Lower middle income,1990,37.394723,0.061955861
India,IND,South Asia,Lower middle income,1991,37.418946,-0.175485904
India,IND,South Asia,Lower middle income,1992,40.116671,0.045860635
India,IND,South Asia,Lower middle income,1993,21.893141,-0.0498335
India,IND,South Asia,Lower middle income,1996,63.81331,0.070053357
India,IND,South Asia,Lower middle income,2008,104.658386,-0.028990979
India,IND,South Asia,Lower middle income,2009,149.940681,0.103591574
India,IND,South Asia,Lower middle income,2018,134.476098,0.012218072
India,IND,South Asia,Lower middle income,2019,25.125081,0.04673103
Indonesia,IDN,East Asia & Pacific,Upper middle income,1974,2.128412,0.545472401
Indonesia,IDN,East Asia & Pacific,Upper middle income,1975,2.706038,0.151219652
Indonesia,IDN,East Asia & Pacific,Upper middle income,1984,7.276439,0.024124428
Indonesia,IDN,East Asia & Pacific,Upper middle income,1985,9.137208,-0.015938375
Indonesia,IDN,East Asia & Pacific,Upper middle income,1990,18.611746,0.103911259
Indonesia,IDN,East Asia & Pacific,Upper middle income,1991,30.336169,0.079829361
Indonesia,IDN,East Asia & Pacific,Upper middle income,1992,22.955314,0.079387323
Indonesia,IDN,East Asia & Pacific,Upper middle income,1993,16.184959,0.214047079
Indonesia,IDN,East Asia & Pacific,Upper middle income,1996,28.523658,0.108161934
Indonesia,IDN,East Asia & Pacific,Upper middle income,2008,40.696505,0.164973628
Indonesia,IDN,East Asia & Pacific,Upper middle income,2009,29.537067,0.043562256
Indonesia,IDN,East Asia & Pacific,Upper middle income,2018,45.572412,0.014642989
Indonesia,IDN,East Asia & Pacific,Upper middle income,2019,40.928258,0.062078164
Iraq,IRQ,Middle East & North Africa,Upper middle income,1974,0.296784,1.171455838
Iraq,IRQ,Middle East & North Africa,Upper middle income,1975,2.210768,0.131345056
Iraq,IRQ,Middle East & North Africa,Upper middle income,1984,1.305859,0.124470238
Iraq,IRQ,Middle East & North Africa,Upper middle income,1985,4.425435,0.007440887
Iraq,IRQ,Middle East & North Africa,Upper middle income,1990,-23.184995,1.673702777
Iraq,IRQ,Middle East & North Africa,Upper middle income,1991,-3.871497,-1
Iraq,IRQ,Middle East & North Africa,Upper middle income,2008,30.675286,0.456703347
Iraq,IRQ,Middle East & North Africa,Upper middle income,2009,11.322043,-0.16880218
Iraq,IRQ,Middle East & North Africa,Upper middle income,2018,2.557224,0.120815203
Iraq,IRQ,Middle East & North Africa,Upper middle income,2019,10.113655,0.020730092
Ireland,IRL,Europe & Central Asia,High income,1974,0.446865,0.038221124
Ireland,IRL,Europe & Central Asia,High income,1975,-1.245619,0.181360952
Ireland,IRL,Europe & Central Asia,High income,1984,-0.179229,-0.037735458
Ireland,IRL,Europe & Central Asia,High income,1985,1.200256,0.056167696
Ireland,IRL,Europe & Central Asia,High income,1990,2.884392,0.255505786
Ireland,IRL,Europe & Central Asia,High income,1991,0.729681,0.00398432
Ireland,IRL,Europe & Central Asia,High income,1992,-0.179081,0.115507397
Ireland,IRL,Europe & Central Asia,High income,1993,0.221251,-0.06728378
Ireland,IRL,Europe & Central Asia,High income,1996,1.616482,0.087542947
Ireland,IRL,Europe & Central Asia,High income,2008,-0.298884,-0.001591284
Ireland,IRL,Europe & Central Asia,High income,2009,-5.186708,-0.149471662
Ireland,IRL,Europe & Central Asia,High income,2018,-0.106799,0.126018119
Ireland,IRL,Europe & Central Asia,High income,2019,-1.685706,0.000505316
Israel,ISR,Middle East & North Africa,High income,1974,0.107772,0.400509594
Israel,ISR,Middle East & North Africa,High income,1975,0.171501,-0.081240294
Israel,ISR,Middle East & North Africa,High income,1984,-0.210557,-0.074307366
Israel,ISR,Middle East & North Africa,High income,1985,1.114526,-0.07326306
Israel,ISR,Middle East & North Africa,High income,1990,4.429072,0.14650954
Israel,ISR,Middle East & North Africa,High income,1991,0.325516,0.077979087
Israel,ISR,Middle East & North Africa,High income,1992,5.934416,0.081130891
Israel,ISR,Middle East & North Africa,High income,1993,2.151209,-0.021350841
Israel,ISR,Middle East & North Africa,High income,1996,2.07059,0.067443639
Israel,ISR,Middle East & North Africa,High income,2008,5.18027,0.186302811
Israel,ISR,Middle East & North Africa,High income,2009,-4.11923,-0.062641348
Israel,ISR,Middle East & North Africa,High income,2018,-0.254614,0.029053015
Israel,ISR,Middle East & North Africa,High income,2019,1.959478,0.044879445
Italy,ITA,Europe & Central Asia,High income,1974,4.90384,0.129753847
Italy,ITA,Europe & Central Asia,High income,1975,-17.200448,0.134169699
Italy,ITA,Europe & Central Asia,High income,1984,6.191996,-0.011855628
Italy,ITA,Europe & Central Asia,High income,1985,4.381355,0.032426423
Italy,ITA,Europe & Central Asia,High income,1990,33.266092,0.270898488
Italy,ITA,Europe & Central Asia,High income,1991,-0.470205,0.054295461
Italy,ITA,Europe & Central Asia,High income,1992,0.291207,0.058613304
Italy,ITA,Europe & Central Asia,High income,1993,-7.649846,-0.193805389
Italy,ITA,Europe & Central Asia,High income,1996,-6.0555,0.116966115
Italy,ITA,Europe & Central Asia,High income,2008,-11.463335,0.07814567
Italy,ITA,Europe & Central Asia,High income,2009,-53.605784,-0.090699715
Italy,ITA,Europe & Central Asia,High income,2018,-3.388904,0.068166002
Italy,ITA,Europe & Central Asia,High income,2019,-10.998816,-0.040083486
Jamaica,JAM,Latin America & Caribbean,Upper middle income,1974,-0.696019,0.226628579
Jamaica,JAM,Latin America & Caribbean,Upper middle income,1975,0.58638,0.186693426
Jamaica,JAM,Latin America & Caribbean,Upper middle income,1984,-1.304299,-0.354037594
Jamaica,JAM,Latin America & Caribbean,Upper middle income,1985,-0.098862,-0.126203201
Jamaica,JAM,Latin America & Caribbean,Upper middle income,1990,0.802575,0.035426402
Jamaica,JAM,Latin America & Caribbean,Upper middle income,1991,0.223479,-0.120514583
Jamaica,JAM,Latin America & Caribbean,Upper middle income,1992,-0.039829,-0.140371019
Jamaica,JAM,Latin America & Caribbean,Upper middle income,1993,0.289506,0.516303414
Jamaica,JAM,Latin America & Caribbean,Upper middle income,1996,0.514216,0.115828106
Jamaica,JAM,Latin America & Caribbean,Upper middle income,2008,0.030404,0.06582594
Jamaica,JAM,Latin America & Caribbean,Upper middle income,2009,-2.845847,-0.120316311
Jamaica,JAM,Latin America & Caribbean,Upper middle income,2018,0.212116,0.056232528
Jamaica,JAM,Latin America & Caribbean,Upper middle income,2019,0.00453,0.042588127
Japan,JPN,East Asia & Pacific,High income,1974,0.04112,0.089043867
Japan,JPN,East Asia & Pacific,High income,1975,-45.795384,0.070121285
Japan,JPN,East Asia & Pacific,High income,1984,56.160594,0.053663038
Japan,JPN,East Asia & Pacific,High income,1985,-24.669102,0.054600894
Japan,JPN,East Asia & Pacific,High income,1990,136.706545,0.022006249
Japan,JPN,East Asia & Pacific,High income,1991,11.674418,0.140606718
Japan,JPN,East Asia & Pacific,High income,1992,9.674369,0.087796156
Japan,JPN,East Asia & Pacific,High income,1993,-7.092789,0.136705123
Japan,JPN,East Asia & Pacific,High income,1996,11.939411,-0.115179539
Japan,JPN,East Asia & Pacific,High income,2008,-70.61476,0.115210286
Japan,JPN,East Asia & Pacific,High income,2009,-69.261659,0.03853343
Japan,JPN,East Asia & Pacific,High income,2018,-51.973454,0.020135
Japan,JPN,East Asia & Pacific,High income,2019,-29.023574,0.027769984
Jordan,JOR,Middle East & North Africa,Upper middle income,1974,0.025737,0.231418856
Jordan,JOR,Middle East & North Africa,Upper middle income,1975,0.263897,0.106225988
Jordan,JOR,Middle East & North Africa,Upper middle income,1984,0.946926,-0.031572068
Jordan,JOR,Middle East & North Africa,Upper middle income,1985,0.174641,-0.034614002
Jordan,JOR,Middle East & North Africa,Upper middle income,1990,1.398102,-0.060472642
Jordan,JOR,Middle East & North Africa,Upper middle income,1991,-0.574889,-0.009752153
Jordan,JOR,Middle East & North Africa,Upper middle income,1992,2.080102,0.155858142
Jordan,JOR,Middle East & North Africa,Upper middle income,1993,-0.209005,-0.000790572
Jordan,JOR,Middle East & North Africa,Upper middle income,1996,0.618695,-0.001472044
Jordan,JOR,Middle East & North Africa,Upper middle income,2008,-0.719098,0.263357688
Jordan,JOR,Middle East & North Africa,Upper middle income,2009,0.618344,0.030072557
Jordan,JOR,Middle East & North Africa,Upper middle income,2018,-0.543429,0.018367874
Jordan,JOR,Middle East & North Africa,Upper middle income,2019,1.14778,0.021638311
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,1991,-9.472942,-0.081930912
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,1992,-24.99964,0.001731582
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,1993,-27.351362,-0.053885754
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,1996,-14.663692,0.048201313
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,2008,1.135222,0.257280037
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,2009,-4.950672,-0.158375666
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,2018,11.720875,0.061099227
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,2019,-5.849564,-2.15059E-05
Kenya,KEN,Sub-Saharan Africa,Lower middle income,1974,1.029349,0.145002993
Kenya,KEN,Sub-Saharan Africa,Lower middle income,1975,0.02547,0.05594387
Kenya,KEN,Sub-Saharan Africa,Lower middle income,1984,-0.341557,-0.00315371
Kenya,KEN,Sub-Saharan Africa,Lower middle income,1985,-0.537155,-0.045534992
Kenya,KEN,Sub-Saharan Africa,Lower middle income,1990,0.597611,0.000480569
Kenya,KEN,Sub-Saharan Africa,Lower middle income,1991,-0.97574,-0.080008231
Kenya,KEN,Sub-Saharan Africa,Lower middle income,1992,0.691734,-0.024913007
Kenya,KEN,Sub-Saharan Africa,Lower middle income,1993,0.813096,-0.321060377
Kenya,KEN,Sub-Saharan Africa,Lower middle income,1996,1.74948,0.293328751
Kenya,KEN,Sub-Saharan Africa,Lower middle income,2008,0.371327,0.092535448
Kenya,KEN,Sub-Saharan Africa,Lower middle income,2009,2.056032,0.003394149
Kenya,KEN,Sub-Saharan Africa,Lower middle income,2018,0.604164,0.086273769
Kenya,KEN,Sub-Saharan Africa,Lower middle income,2019,0.178563,0.063560275
Kiribati,KIR,East Asia & Pacific,Lower middle income,1974,-0.003664,1.661810896
Kiribati,KIR,East Asia & Pacific,Lower middle income,1975,,-0.365914704
Kiribati,KIR,East Asia & Pacific,Lower middle income,1984,,0.072512586
Kiribati,KIR,East Asia & Pacific,Lower middle income,1985,,-0.236254166
Kiribati,KIR,East Asia & Pacific,Lower middle income,1990,,-0.052549223
Kiribati,KIR,East Asia & Pacific,Lower middle income,1991,,0.17263686
Kiribati,KIR,East Asia & Pacific,Lower middle income,1992,0.003664,-0.009743852
Kiribati,KIR,East Asia & Pacific,Lower middle income,1993,0.003664,-0.029473945
Kiribati,KIR,East Asia & Pacific,Lower middle income,1996,,0.162991264
Kiribati,KIR,East Asia & Pacific,Lower middle income,2008,0.007328,0.039047095
Kiribati,KIR,East Asia & Pacific,Lower middle income,2009,-0.010992,-0.081310725
Kiribati,KIR,East Asia & Pacific,Lower middle income,2018,0.002927,0.035206448
Kiribati,KIR,East Asia & Pacific,Lower middle income,2019,0.004504,-0.025424577
Kosovo,XKX,Europe & Central Asia,Upper middle income,2008,,0.211778468
Kosovo,XKX,Europe & Central Asia,Upper middle income,2009,0.743792,-0.013864409
Kosovo,XKX,Europe & Central Asia,Upper middle income,2018,0.098173,0.092519973
Kosovo,XKX,Europe & Central Asia,Upper middle income,2019,1.549488,-0.000540794
Kuwait,KWT,Middle East & North Africa,High income,1974,-4.910681,1.264250685
Kuwait,KWT,Middle East & North Africa,High income,1975,-2.499086,-0.12965695
Kuwait,KWT,Middle East & North Africa,High income,1984,6.744024,-0.007641989
Kuwait,KWT,Middle East & North Africa,High income,1985,0.784933,-0.059078036
Kuwait,KWT,Middle East & North Africa,High income,1990,2.034109,-0.242961796
Kuwait,KWT,Middle East & North Africa,High income,1991,-22.89032,-0.383761446
Kuwait,KWT,Middle East & North Africa,High income,1992,14.731474,-1
Kuwait,KWT,Middle East & North Africa,High income,1996,-4.675381,0.143291571
Kuwait,KWT,Middle East & North Africa,High income,2008,7.423489,0.212149224
Kuwait,KWT,Middle East & North Africa,High income,2009,4.656663,-0.32315153
Kuwait,KWT,Middle East & North Africa,High income,2018,-0.56644,0.142305968
Kuwait,KWT,Middle East & North Africa,High income,2019,3.31448,-0.058654793
Latvia,LVA,Europe & Central Asia,High income,1996,0.07996,0.043374171
Latvia,LVA,Europe & Central Asia,High income,2008,-0.43917,0.165428745
Latvia,LVA,Europe & Central Asia,High income,2009,-0.740901,-0.251727558
Latvia,LVA,Europe & Central Asia,High income,2018,0.636503,0.138759584
Latvia,LVA,Europe & Central Asia,High income,2019,0.403051,-0.001645473
Lebanon,LBN,Middle East & North Africa,Upper middle income,1990,0.147068,0.015788858
Lebanon,LBN,Middle East & North Africa,Upper middle income,1991,0.247014,0.58532396
Lebanon,LBN,Middle East & North Africa,Upper middle income,1992,1.612077,0.183311807
Lebanon,LBN,Middle East & North Africa,Upper middle income,1993,0.628041,0.287883482
Lebanon,LBN,Middle East & North Africa,Upper middle income,1996,0.498087,0.141604104
Lebanon,LBN,Middle East & North Africa,Upper middle income,2008,3.669195,0.17349689
Lebanon,LBN,Middle East & North Africa,Upper middle income,2009,3.538866,0.203494281
Lebanon,LBN,Middle East & North Africa,Upper middle income,2018,-0.369915,0.028665491
Lebanon,LBN,Middle East & North Africa,Upper middle income,2019,0.63664,-0.054968145
Lesotho,LSO,Sub-Saharan Africa,Lower middle income,1990,,0.177619471
Lesotho,LSO,Sub-Saharan Africa,Lower middle income,1991,0.05496,0.15464812
Lesotho,LSO,Sub-Saharan Africa,Lower middle income,1992,0.058624,0.153581884
Lesotho,LSO,Sub-Saharan Africa,Lower middle income,1993,0.047632,-0.016558664
Lesotho,LSO,Sub-Saharan Africa,Lower middle income,1996,0.029312,-0.073087039
Lesotho,LSO,Sub-Saharan Africa,Lower middle income,2008,0.051296,0.024523666
Lesotho,LSO,Sub-Saharan Africa,Lower middle income,2009,0.0916,0.006818037
Lesotho,LSO,Sub-Saharan Africa,Lower middle income,2018,-0.102602,0.062434475
Lesotho,LSO,Sub-Saharan Africa,Lower middle income,2019,-0.202327,-0.084911906
Liberia,LBR,Sub-Saharan Africa,Low income,2008,-0.092633,0.206247638
Liberia,LBR,Sub-Saharan Africa,Low income,2009,-0.059746,-0.01557759
Liberia,LBR,Sub-Saharan Africa,Low income,2018,0.059257,-0.030599015
Liberia,LBR,Sub-Saharan Africa,Low income,2019,0.04722,-0.081835833
Libya,LBY,Middle East & North Africa,Upper middle income,1991,6.106148,0.080815698
Libya,LBY,Middle East & North Africa,Upper middle income,1992,-5.594185,0.03467704
Libya,LBY,Middle East & North Africa,Upper middle income,1993,1.683996,-0.11500306
Libya,LBY,Middle East & North Africa,Upper middle income,1996,-1.894285,0.072686544
Libya,LBY,Middle East & North Africa,Upper middle income,2008,6.00173,0.27277281
Libya,LBY,Middle East & North Africa,Upper middle income,2009,1.854135,-0.285575383
Libya,LBY,Middle East & North Africa,Upper middle income,2018,1.476563,0.368340259
Libya,LBY,Middle East & North Africa,Upper middle income,2019,1.221793,-0.024269394
Liechtenstein,LIE,Europe & Central Asia,High income,1990,,0.254176321
Liechtenstein,LIE,Europe & Central Asia,High income,1991,0.007358,0.030850753
Liechtenstein,LIE,Europe & Central Asia,High income,1992,0.000622,0.084424498
Liechtenstein,LIE,Europe & Central Asia,High income,1993,0.008084,0.011250598
Liechtenstein,LIE,Europe & Central Asia,High income,1996,0.001759,0.015725467
Liechtenstein,LIE,Europe & Central Asia,High income,2008,0.01874,0.09643935
Liechtenstein,LIE,Europe & Central Asia,High income,2009,-0.014153,-0.119879734
Liechtenstein,LIE,Europe & Central Asia,High income,2018,-0.01253,0.04641764
Liechtenstein,LIE,Europe & Central Asia,High income,2019,0.002052,-1
Lithuania,LTU,Europe & Central Asia,High income,1996,0.673151,0.073642781
Lithuania,LTU,Europe & Central Asia,High income,2008,-0.618625,0.216479676
Lithuania,LTU,Europe & Central Asia,High income,2009,-2.156394,-0.209047922
Lithuania,LTU,Europe & Central Asia,High income,2018,0.123645,0.135665612
Lithuania,LTU,Europe & Central Asia,High income,2019,-0.186079,0.022200167
Luxembourg,LUX,Europe & Central Asia,High income,1974,0.249722,0.204038111
Luxembourg,LUX,Europe & Central Asia,High income,1975,-2.559478,-0.029600726
Luxembourg,LUX,Europe & Central Asia,High income,1984,0.640585,-0.019968517
Luxembourg,LUX,Europe & Central Asia,High income,1985,0.231761,0.029275803
Luxembourg,LUX,Europe & Central Asia,High income,1990,1.971811,0.257246532
Luxembourg,LUX,Europe & Central Asia,High income,1991,0.618153,0.068185438
Luxembourg,LUX,Europe & Central Asia,High income,1992,-0.233628,0.10695973
Luxembourg,LUX,Europe & Central Asia,High income,1993,0.140646,0.012531088
Luxembourg,LUX,Europe & Central Asia,High income,1996,0.049608,-0.004908409
Luxembourg,LUX,Europe & Central Asia,High income,2008,-0.138338,0.078055727
Luxembourg,LUX,Europe & Central Asia,High income,2009,-0.547425,-0.097075868
Luxembourg,LUX,Europe & Central Asia,High income,2018,0.318118,0.083873911
Luxembourg,LUX,Europe & Central Asia,High income,2019,0.216333,-0.016713208
Madagascar,MDG,Sub-Saharan Africa,Low income,1974,0.113642,0.127893379
Madagascar,MDG,Sub-Saharan Africa,Low income,1975,0.505632,0.157504061
Madagascar,MDG,Sub-Saharan Africa,Low income,1984,0.215981,-0.190116682
Madagascar,MDG,Sub-Saharan Africa,Low income,1985,0.186659,-0.053808208
Madagascar,MDG,Sub-Saharan Africa,Low income,1990,0.003354,0.202747311
Madagascar,MDG,Sub-Saharan Africa,Low income,1991,0.080572,-0.195969314
Madagascar,MDG,Sub-Saharan Africa,Low income,1992,-0.029349,0.108145595
Madagascar,MDG,Sub-Saharan Africa,Low income,1993,0.025612,0.061481339
Madagascar,MDG,Sub-Saharan Africa,Low income,1996,0.054263,0.245481649
Madagascar,MDG,Sub-Saharan Africa,Low income,2008,0.085146,0.222717408
Madagascar,MDG,Sub-Saharan Africa,Low income,2009,-0.114674,-0.128295921
Madagascar,MDG,Sub-Saharan Africa,Low income,2018,0.301547,0.023692555
Madagascar,MDG,Sub-Saharan Africa,Low income,2019,-0.172975,-0.007852609
Malawi,MWI,Sub-Saharan Africa,Low income,1974,-0.021987,0.201422883
Malawi,MWI,Sub-Saharan Africa,Low income,1975,0.029253,0.086670556
Malawi,MWI,Sub-Saharan Africa,Low income,1984,-0.01873,-0.044552436
Malawi,MWI,Sub-Saharan Africa,Low income,1985,0.000493,-0.102588328
Malawi,MWI,Sub-Saharan Africa,Low income,1990,0.180811,0.141348675
Malawi,MWI,Sub-Saharan Africa,Low income,1991,0.045696,0.147716071
Malawi,MWI,Sub-Saharan Africa,Low income,1992,0.000549,-0.190572567
Malawi,MWI,Sub-Saharan Africa,Low income,1993,0.093877,0.147776168
Malawi,MWI,Sub-Saharan Africa,Low income,1996,-0.002704,0.603224594
Malawi,MWI,Sub-Saharan Africa,Low income,2008,0.118222,0.166577299
Malawi,MWI,Sub-Saharan Africa,Low income,2009,0.007452,0.130560597
